week_start,distributor_code,zone,state,sku,brand,category,units,unit_price,revenue,promo_flag,promo_id
2024-06-24,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-07-01,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-07-08,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-07-15,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-07-22,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-07-29,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-08-05,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-08-12,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2024-08-19,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-08-26,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2024-09-02,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,1,7.0,7.0,0,
2024-09-09,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-09-16,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-09-23,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-09-30,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-10-07,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-10-14,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-10-21,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-10-28,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-11-04,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2024-11-11,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-11-25,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-12-02,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2024-12-09,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-12-16,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-12-23,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2024-12-30,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-01-06,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-01-13,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-01-20,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-01-27,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-02-03,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-02-10,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-02-17,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-02-24,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-03-03,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-03-10,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2025-03-17,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-03-24,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-03-31,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-04-07,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-04-14,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-04-21,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-04-28,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2025-05-05,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-05-12,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-05-19,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-05-26,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-06-02,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-06-09,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-06-16,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-06-23,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-07-07,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-07-14,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-07-21,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-07-28,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-08-04,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-08-11,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-08-18,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-08-25,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-09-01,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-09-15,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-09-22,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-09-29,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2025-10-06,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-10-13,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,5,7.0,35.0,0,
2025-10-20,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-10-27,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-11-03,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2025-11-10,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-11-17,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-11-24,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-12-01,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-12-08,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-12-15,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2025-12-22,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2025-12-29,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,3,7.0,21.0,0,
2026-01-05,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,4,7.0,28.0,0,
2026-01-12,DIST-0002,North,Uttarakhand,FMCG-CONF-004,FrostMint,Confectionery,2,7.0,14.0,0,
2023-10-02,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2023-10-09,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,72.0,864.0,0,
2023-10-16,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2023-10-23,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2023-10-30,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2023-11-06,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2023-11-13,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2023-11-20,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2023-11-27,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,72.0,864.0,0,
2023-12-04,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2023-12-11,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,6,72.0,432.0,0,
2023-12-18,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2023-12-25,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2024-01-01,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2024-01-08,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2024-01-15,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2024-01-22,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,6,72.0,432.0,0,
2024-01-29,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2024-02-05,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2024-02-12,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2024-02-19,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2024-02-26,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2024-03-04,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2024-03-11,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,63.36,823.68,1,PROMO-0065
2024-03-18,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,63.36,760.32,1,PROMO-0065
2024-03-25,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,63.36,887.04,1,PROMO-0065
2024-04-01,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2024-04-08,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-04-15,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-04-22,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,2,72.0,144.0,0,
2024-04-29,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,19,72.0,1368.0,0,
2024-05-06,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-05-13,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2024-05-20,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,18,72.0,1296.0,0,
2024-05-27,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,19,72.0,1368.0,0,
2024-06-03,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,23,72.0,1656.0,0,
2024-06-10,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,19,72.0,1368.0,0,
2024-06-17,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,22,72.0,1584.0,0,
2024-06-24,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2024-07-01,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,22,72.0,1584.0,0,
2024-07-08,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,22,72.0,1584.0,0,
2024-07-15,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,25,72.0,1800.0,0,
2024-07-22,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-07-29,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2024-08-05,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,21,72.0,1512.0,0,
2024-08-12,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2024-08-19,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,19,72.0,1368.0,0,
2024-08-26,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,21,72.0,1512.0,0,
2024-09-02,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-09-09,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-09-16,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2024-09-23,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-09-30,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-10-07,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2024-10-14,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2024-10-21,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,72.0,864.0,0,
2024-10-28,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,72.0,864.0,0,
2024-11-04,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2024-11-11,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2024-11-18,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2024-11-25,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2024-12-02,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2024-12-09,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,6,72.0,432.0,0,
2024-12-16,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,6,72.0,432.0,0,
2024-12-23,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,6,72.0,432.0,0,
2024-12-30,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-01-06,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-01-13,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,5,72.0,360.0,0,
2025-01-20,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,6,72.0,432.0,0,
2025-01-27,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,5,72.0,360.0,0,
2025-02-03,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2025-02-10,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2025-02-17,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2025-02-24,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2025-03-03,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,72.0,864.0,0,
2025-03-10,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2025-03-17,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-03-24,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2025-03-31,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-04-07,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2025-04-14,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2025-04-21,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2025-04-28,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2025-05-05,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2025-05-12,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2025-05-19,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,17,72.0,1224.0,0,
2025-05-26,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2025-06-02,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2025-06-09,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,20,72.0,1440.0,0,
2025-06-16,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2025-06-23,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2025-06-30,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2025-07-07,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,17,72.0,1224.0,0,
2025-07-14,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2025-07-21,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,19,72.0,1368.0,0,
2025-07-28,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,12,72.0,864.0,0,
2025-08-04,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2025-08-11,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,18,72.0,1296.0,0,
2025-08-18,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,14,72.0,1008.0,0,
2025-08-25,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,18,72.0,1296.0,0,
2025-09-01,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2025-09-08,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,1,72.0,72.0,0,
2025-09-15,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,16,72.0,1152.0,0,
2025-09-22,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,17,72.0,1224.0,0,
2025-09-29,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,15,72.0,1080.0,0,
2025-10-06,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2025-10-13,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,11,72.0,792.0,0,
2025-10-20,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,13,72.0,936.0,0,
2025-10-27,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,10,72.0,720.0,0,
2025-11-03,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2025-11-10,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-11-17,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,9,72.0,648.0,0,
2025-11-24,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,2,72.0,144.0,0,
2025-12-01,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,5,72.0,360.0,0,
2025-12-08,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-12-15,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2025-12-22,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,5,72.0,360.0,0,
2025-12-29,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2026-01-05,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,8,72.0,576.0,0,
2026-01-12,DIST-0002,North,Uttarakhand,FMCG-BEVE-061,MangoDew,Beverages,7,72.0,504.0,0,
2023-10-02,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2023-10-09,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2023-10-16,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2023-10-23,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2023-10-30,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2023-11-06,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,5,50.0,250.0,0,
2023-11-13,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2023-11-20,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2023-11-27,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2023-12-04,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2023-12-11,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2023-12-25,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-01-01,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2024-01-08,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-01-15,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2024-01-22,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-01-29,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-02-05,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-02-12,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2024-02-19,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-02-26,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-03-04,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2024-03-11,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,4,50.0,200.0,0,
2024-03-18,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-03-25,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2024-04-01,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,2,50.0,100.0,0,
2024-04-08,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-04-15,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
2024-04-22,DIST-0002,North,Uttarakhand,FMCG-MOUT-041,SilverElaichi,MouthFreshener,3,50.0,150.0,0,
